Date,Company Name
"September 19, 2014",Ground Floor Communications
"September 19, 2014",Experifun
"September 19, 2014",Scripsense
"September 18, 2014","Hero Network, Inc."
"September 18, 2014",Clip Fort Ltd.
"September 18, 2014","Aries TCO, Inc."
"September 18, 2014",Rockit Online
"September 18, 2014",FirstRide
"September 18, 2014",Intrinsic Therapeutics
"September 18, 2014",Lifeloc Technologies
"September 18, 2014",Aventine Renewable Energy Holdings
"September 18, 2014",Swrve
"September 18, 2014",Ping Identity Corporation
"September 18, 2014",Jack Erwin
"September 18, 2014",EatWith
"September 18, 2014",SeqLL
"September 18, 2014",MyFeelBack
"September 18, 2014",Augmate
"September 18, 2014",Shuttlerock
"September 18, 2014",CyActive
"September 18, 2014",Zipari
"September 18, 2014",Wheeler Real Estate Investment Trust
"September 18, 2014",Placemeter
"September 18, 2014",eMoov
"September 18, 2014",Wriggle
"September 18, 2014",Shoprocket
"September 18, 2014",NewsFixed
"September 18, 2014",Hazelcast
"September 18, 2014",Voyage Control
"September 18, 2014",Make Works
"September 18, 2014",LawDeck
"September 18, 2014",Redeem
"September 18, 2014",Redeem
"September 18, 2014",SocialChorus
"September 18, 2014",Compare Asia Group
"September 18, 2014",Clean TeQ
"September 18, 2014",Woqu.com
"September 18, 2014",MomentCam
"September 18, 2014",Beyond Verbal
"September 18, 2014",COINPLUS
"September 18, 2014",Spottly
"September 18, 2014",Underground Cellar
"September 18, 2014",Kin Community
"September 18, 2014",Code Climate
"September 18, 2014",ShiftPlanning
"September 18, 2014",SpinMedia Group
"September 18, 2014",Alces Technology
"September 18, 2014",AvidBiotics
"September 18, 2014",Omada Health
"September 18, 2014",Pulmologix
"September 18, 2014",Syndax Pharmaceuticals
"September 18, 2014",Empathy Co
"September 18, 2014",Teladoc
"September 18, 2014",Synata
"September 18, 2014",Audaster
"September 18, 2014",22nd Century Group
"September 18, 2014",Theranostics Health
"September 18, 2014",Applied Cavitation
"September 18, 2014",HapYak Interactive Video
"September 18, 2014",Novatel Wireless
"September 18, 2014",OpenGamma
"September 18, 2014",Leto Solutions
"September 18, 2014",Stephanie's Home Decor Boutique
"September 18, 2014",Beatpals
"September 18, 2014",MASSOLIT
"September 18, 2014",CYTIMMUNE SCIENCES
"September 18, 2014",BrightLocker
"September 18, 2014",Basys
"September 18, 2014",powerslyde
"September 18, 2014",Wherefor
"September 18, 2014",Movement Ventures
"September 18, 2014",Enable Injections
"September 18, 2014",Driverdo
"September 18, 2014",22nd Century Group
"September 18, 2014",PrecisionHawk
"September 18, 2014",Leeo
"September 18, 2014",Shippo
"September 18, 2014",SolidX Partners
"September 18, 2014",Campus Job
"September 17, 2014",RolloDecks
"September 17, 2014",TalkToChef
"September 17, 2014",MovableAds
"September 17, 2014",Cignifi
"September 17, 2014",IGAWorks
"September 17, 2014",Auth0
"September 17, 2014",Cignifi
"September 17, 2014",Xzero Entertainment Ltd
"September 17, 2014",Scutify
"September 17, 2014",Altizon Systems
"September 17, 2014",HowGood
"September 17, 2014",Vahna
"September 17, 2014",Velasca
"September 17, 2014",Housatonic Community College
"September 17, 2014",New Vision
"September 17, 2014",MGB Biopharma
"September 17, 2014",Ekaya.com
"September 17, 2014",Impression Technologies
"September 17, 2014",Splice
"September 17, 2014",Formation Data Systems
"September 17, 2014",Avraham Pharmaceuticals
"September 17, 2014",VIRTUS Data Centres
"September 17, 2014",Gem
"September 17, 2014",PeerSpace
"September 17, 2014",Quikr India
"September 17, 2014",ClassPass
"September 17, 2014",Lightspeed POS
"September 17, 2014",Porch
"September 17, 2014",Sentrix
"September 17, 2014",JW Player
"September 17, 2014",AlphaLab
"September 17, 2014",Nanomech
"September 17, 2014",Pulmonx
"September 17, 2014",NPC III
"September 17, 2014",Tolera Therapeutics
"September 17, 2014",Renovo Motors
"September 17, 2014",ChartSpan Medical Technologies
"September 17, 2014",TouchPal
"September 17, 2014",BeautyCon
"September 17, 2014",mana.bo
"September 17, 2014",Lung Therapeutics
"September 17, 2014",sportif225
"September 17, 2014","Genymobile, Inc"
"September 17, 2014",komplaintBOX
"September 17, 2014",Qu Biologics Inc.
"September 17, 2014",Book A Boat
"September 17, 2014",Exo Protein Bars
"September 17, 2014",Solarflare Communications
"September 17, 2014",netTALK
"September 17, 2014",Foodeato
"September 17, 2014",Applied Cavitation
"September 17, 2014",Algaeon
"September 17, 2014",Branchpoint Technologies
"September 17, 2014",CrowdFlower
"September 17, 2014",Forcefield Online
"September 17, 2014",MyBaze
"September 17, 2014",TruClinic
"September 17, 2014",Local Plant Source
"September 16, 2014",MetricsCat
"September 16, 2014",SolePower
"September 16, 2014",elloBEE
"September 16, 2014",DoctorC
"September 16, 2014",MyLabYogi.com
"September 16, 2014",eSentire
"September 16, 2014",Ortho Kinematics
"September 16, 2014",Colorescience
"September 16, 2014",3D Robotics
"September 16, 2014",Patch of Land
"September 16, 2014",Daojia
"September 16, 2014","University of Tennessee, Health Sciences Center"
"September 16, 2014",CHOBOLABS
"September 16, 2014",RightCare Solutions
"September 16, 2014",Privia Health
"September 16, 2014",Envoy
"September 16, 2014",SCOUPY
"September 16, 2014",Jet
"September 16, 2014",Zebra Technologies
"September 16, 2014",Parion Sciences
"September 16, 2014",ComEd
"September 16, 2014",Modbook
"September 16, 2014",TransitScreen
"September 16, 2014",AW-Energy
"September 16, 2014",CEED Tech
"September 16, 2014",Fastly
"September 16, 2014",1jiajie
"September 16, 2014",Dato Capital
"September 16, 2014",PoachIt
"September 16, 2014",Quobyte Inc.
"September 16, 2014",Genisphere Inc
"September 16, 2014",Talkdesk
"September 16, 2014",Bluebridge
"September 16, 2014",Enterra Feed
"September 16, 2014",MileIQ
"September 16, 2014",TrueAccord
"September 16, 2014",Haptik
"September 16, 2014",Verto Analytics
"September 16, 2014",Dynadmic
"September 16, 2014",Synereca Pharmaceuticals
"September 16, 2014",Windsor Circle
"September 16, 2014",Orderlord
"September 16, 2014",Pacific DataVision
"September 16, 2014",PosiGen Solar Solutions
"September 16, 2014",Sycelim
"September 16, 2014",Data Stream CBOT
"September 16, 2014",CryptoCurrency Inc.
"September 16, 2014",Snappy shuttle
"September 16, 2014",Senior Moments
"September 16, 2014",Madronish Therapeutics
"September 16, 2014",Nieves Business Support Agency
"September 16, 2014",Pet Chance Television
"September 16, 2014",Sparling Studio
"September 16, 2014",Bandwagon
"September 16, 2014",Auto I.D.
"September 16, 2014",VR1
"September 16, 2014",WeGush
"September 16, 2014",Hotelements
"September 16, 2014",Walls 360
"September 16, 2014",312 Capital
"September 16, 2014",AtheroNova
"September 16, 2014",Common Sensing
"September 16, 2014",Pack Purchase
"September 16, 2014",Securisyn Medical
"September 16, 2014",Yashi
"September 16, 2014",AMS Sciences
"September 16, 2014",Two Men and a Dog
"September 16, 2014",Docker
"September 16, 2014",Workpop
"September 16, 2014",GOLOVACH QUARTZ
"September 16, 2014",WriteWell
"September 16, 2014",Virgin Mobile Central & Eastern Europe
"September 16, 2014",Trusper
"September 15, 2014",Smartvel
"September 15, 2014",Asset Dynamics
"September 15, 2014",Chargifi
"September 15, 2014",TargetingMantra
"September 15, 2014",Akimbo LLC
"September 15, 2014",Weichaishi.com
"September 15, 2014",Rover
"September 15, 2014",Asiansbook™
"September 15, 2014",Netero
"September 15, 2014",Gousto
"September 15, 2014",Molecular Templates
"September 15, 2014",BBK Worldwide
"September 15, 2014",Scholar Rock
"September 15, 2014",Kateeva
"September 15, 2014",Kinnek
"September 15, 2014",WebTeb
"September 15, 2014",Cloudyn
"September 15, 2014","Adaptive Medias, Inc."
"September 15, 2014",Bulletproof Group Limited
"September 15, 2014",Wealthsimple
"September 15, 2014",University of Hawaii
"September 15, 2014",Startup Institute
"September 15, 2014",REPUBLIC RESOURCES
"September 15, 2014",Charter Communications
"September 15, 2014",NewLeaf Symbiotics
"September 15, 2014",iVinci Health
"September 15, 2014",NeoSystems
"September 15, 2014",QuanTemplate
"September 15, 2014",Avinger
"September 15, 2014",Georgia community health
"September 15, 2014",Side.Cr
"September 15, 2014",DipJar
"September 15, 2014",Bellabox
"September 15, 2014",RJMetrics
"September 15, 2014",DHgate
"September 15, 2014",Medigus
"September 15, 2014",Canburg
"September 15, 2014",Celoxica
"September 15, 2014",YongChe
"September 15, 2014",StudyTube
"September 15, 2014",Power2SME
"September 15, 2014",Semmle
"September 15, 2014",Carta Worldwide
"September 15, 2014",Shipey
"September 15, 2014",Everypost
"September 15, 2014",Net Element
"September 15, 2014",Cargobase
"September 15, 2014",Gritness
"September 15, 2014",bitstars
"September 15, 2014",Skemaz
"September 15, 2014",HotDog Systems
"September 15, 2014",Spotcast Inc.
"September 15, 2014",Dandelion
"September 15, 2014",Fund Recs
"September 15, 2014",StashMetrics
"September 15, 2014",CodeMonkey Studios
"September 15, 2014",PlateCulture
"September 15, 2014",Epoque
"September 15, 2014",Patara Pharma
"September 15, 2014","Qnect, llc"
"September 15, 2014",Benefit Mobile
"September 15, 2014",Traditional Medicinals
"September 15, 2014",Moasis
"September 15, 2014",Trumpet Search
"September 15, 2014",travayl
"September 15, 2014",Prospr
"September 15, 2014",Inspired Business Development
"September 15, 2014",Dashride
"September 15, 2014",MonetizePlus
"September 15, 2014",Flatiron Health
"September 15, 2014",Rallyware
"September 15, 2014",Hardware Club
"September 15, 2014",RESULTS.com
"September 15, 2014",GUST
"September 15, 2014",KÖÖK
"September 15, 2014",DOZ
"September 15, 2014",Soundmate
"September 15, 2014",Adspired Technologies
"September 14, 2014",Blue Box Media Private Limited
"September 14, 2014",Ohfram
"September 14, 2014",Booster
"September 14, 2014",Zebpay
"September 14, 2014",Eyewiz
"September 14, 2014",Murmur
"September 14, 2014",jydo
"September 14, 2014",Relatebook
"September 14, 2014",ProcessUnity
"September 14, 2014",TrustedCompany.com
"September 14, 2014",Novelroots Internet
"September 14, 2014",Tokyo Otaku Mode
"September 14, 2014",Your Style Unzipped
"September 14, 2014",Swift Endeavor
"September 14, 2014",Nationwide Vacation Club
"September 14, 2014",BoomBoom Prints
"September 14, 2014",TechflakesGB
"September 14, 2014",Attractionfirst.com
"September 14, 2014",The Communication Company
"September 14, 2014",WorkForEm
"September 14, 2014",Steve Little'S Ski
"September 14, 2014",Fingi
"September 13, 2014",Southwest Sun Solar
"September 13, 2014",2Nite2Nite.net
"September 13, 2014",Anomaly Insurance
"September 13, 2014",Mind The Graph
"September 12, 2014",Servy
"September 12, 2014",Busportal
"September 12, 2014",Bigbasket.com
"September 12, 2014",Insane Logic
"September 12, 2014",LiveJasminbook
"September 12, 2014",Metrikea
"September 12, 2014",Tilkee
"September 12, 2014",sickweather
"September 12, 2014",INRIX
"September 12, 2014",Corindus
"September 12, 2014",Nova Southeastern University
"September 12, 2014",Integrity Directional Services
"September 12, 2014",PINC Solutions
"September 12, 2014",DDRdrive
"September 12, 2014",Attensa
"September 12, 2014",Snowball Finance
"September 12, 2014",Relux
"September 12, 2014",AssetAvenue
"September 12, 2014",Four Eyes
"September 12, 2014",Qikwell Technologies
"September 12, 2014",Countercepts
"September 12, 2014",BABADU
"September 12, 2014",FiNC
"September 12, 2014","Expii, Inc."
"September 12, 2014",USEREADY
"September 12, 2014","Seed Labs, Inc."
"September 12, 2014",Ploog
"September 12, 2014",Affinity Air Service
"September 12, 2014",Damage Hounds
"September 12, 2014",Autogeneration Marketing
"September 12, 2014",Uni-Control
"September 12, 2014",FOOTBEAT & AVEX Health
"September 12, 2014",IVDesk
"September 12, 2014",IVDesk
"September 12, 2014",Nephrology Care Group
"September 12, 2014",Peaberry Software
"September 12, 2014",CureLauncher
"September 12, 2014",GruupMeet
"September 12, 2014",Eye Surgery Center of the Carolinas
"September 12, 2014",Milyoni
"September 12, 2014",HouseLens
"September 12, 2014",Openshopen
"September 12, 2014","Adaptive Medias, Inc."
"September 12, 2014",Violin Memory
"September 12, 2014",Palantir Technologies
"September 12, 2014",Digital Caddies
"September 12, 2014",DataStreamX
"September 12, 2014",Hello Giggles
"September 12, 2014",Rural Spark
"September 12, 2014",WiseBanyan
"September 12, 2014",Podify
"September 12, 2014",Telnyx
"September 12, 2014",6Sensor Labs
"September 12, 2014",Formation Data Systems
"September 11, 2014",Redtree Robotics
"September 11, 2014",BRANDiD - Shop. Like a Man.
"September 11, 2014",MobilePaks
"September 11, 2014",Quyi Network
"September 11, 2014",Beers Enterprises
"September 11, 2014",Regalister
"September 11, 2014",City Nostra
"September 11, 2014",Great Lakes Pharmaceuticals
"September 11, 2014","Eyes On Freight, LLC"
"September 11, 2014",ConsortiEX
"September 11, 2014",Tapad
"September 11, 2014",Gravy
"September 11, 2014",TrackBill
"September 11, 2014",JumpSeat
"September 11, 2014",Mouth Foods
"September 11, 2014",Tink
"September 11, 2014",Drexel University
"September 11, 2014",SmartStudy.com
"September 11, 2014",Keas
"September 11, 2014",6Sensor Labs
"September 11, 2014",Membersuite
"September 11, 2014",Bad Donkey Social Company
"September 11, 2014",TITIN Tech
"September 11, 2014",Liquid Light
"September 11, 2014",Innobuddy
"September 11, 2014",Mychebao.com
"September 11, 2014",ViaCyte
"September 11, 2014",Golden Star Resources
"September 11, 2014",Instaclustr
"September 11, 2014",Apropose
"September 11, 2014",Mimetas
"September 11, 2014",AltspaceVR
"September 11, 2014",Volumental
"September 11, 2014",Lumiata
"September 11, 2014",SlamData
"September 11, 2014",Ifbyphone
"September 11, 2014",Cellerant Therapeutics
"September 11, 2014",Mediamorph
"September 11, 2014",Entaire Global Companies
"September 11, 2014",Veracode
"September 11, 2014",Festicket
"September 11, 2014",LEHR
"September 11, 2014",Enervee
"September 11, 2014",Vesta Realty Management
"September 11, 2014",F4F PR
"September 11, 2014",Roth Builders
"September 11, 2014",Silvergate Pharmaceuticals
"September 11, 2014",Jaguar Animal Health
"September 11, 2014",Wordinaire
"September 11, 2014",Wizbii
"September 11, 2014",GCT Semiconductor
"September 11, 2014",AM Pharma
"September 11, 2014",CwaveSoft
"September 11, 2014",Synata
"September 11, 2014",AwareAbility
"September 11, 2014",ProteoSense
"September 11, 2014",Fareye
"September 10, 2014",Frasen
"September 10, 2014",Cashange
"September 10, 2014",Lucid Colloids
"September 10, 2014",See Your Box
"September 10, 2014",Lybrate
"September 10, 2014",LQ3 Pharmaceuticals
"September 10, 2014",eShakti.com
"September 10, 2014",GridBridge
"September 10, 2014",Global Yodel
"September 10, 2014",Clear Water Outdoor
"September 10, 2014",Algaeventure Systems
"September 10, 2014",Experticity
"September 10, 2014",SpineForm
"September 10, 2014",BBC Easy
"September 10, 2014",Chelaile
"September 10, 2014",Handle
"September 10, 2014",HealthScripts of America
"September 10, 2014",Gold Capital
"September 10, 2014",Foremost
"September 10, 2014",CrowdStreet
"September 10, 2014",OneView Commerce
"September 10, 2014",Gaosouyi
"September 10, 2014",Revolutionary Medical Devices
"September 10, 2014",Flashnotes
"September 10, 2014",coresystems
"September 10, 2014",RFMicron
"September 10, 2014",Avelas Biosciences
"September 10, 2014",Sevcon
"September 10, 2014",Texakoma
"September 10, 2014",Poachable
"September 10, 2014",Vocation
"September 10, 2014",Watchfinder
"September 10, 2014",Telogis
"September 10, 2014",FieldAware
"September 10, 2014",CartoDB
"September 10, 2014",Nanowear Inc.
"September 10, 2014",Alizé Pharma
"September 10, 2014",Zephyrus Biosciences
"September 10, 2014",Elastic Path Software
"September 10, 2014",Airway Therapeutics
"September 10, 2014",FlightCar
"September 10, 2014",365 Data Centers
"September 10, 2014",Yotpo
"September 10, 2014",4moms
"September 10, 2014",LightCyber
"September 10, 2014",WikiMart.ru
"September 10, 2014",Jimubox
"September 10, 2014",Tornado Medical Systems
"September 10, 2014",DroneCast
"September 10, 2014",Cosmopolit Home
"September 10, 2014",JSC Detsky Mir
"September 10, 2014",TAKO
"September 10, 2014",School Yourself
"September 10, 2014",iLink
"September 10, 2014",Desert Biker Magazine
"September 10, 2014",Petcube
"September 10, 2014",Zzzzapp Wireless ltd.
"September 10, 2014",Mobidia Technology
"September 10, 2014",EdgeTheory
"September 10, 2014",HANDLL
"September 10, 2014",Plantbid
"September 10, 2014",Quepasa
"September 10, 2014",6fusion
"September 10, 2014",AirXpanders
"September 10, 2014",GoodData
"September 10, 2014",Bastille Networks
"September 10, 2014",Livongo Health
"September 10, 2014",Kuddle
"September 10, 2014",Pximity
"September 10, 2014",Zephyrus Biosciences
"September 10, 2014",Cartogram
"September 9, 2014",El Cambur
"September 9, 2014",Brickwork
"September 9, 2014",Edufii
"September 9, 2014",Ecom Express
"September 9, 2014",Skillaton
"September 9, 2014",Moment
"September 9, 2014",NextVR
"September 9, 2014",Senscio Systems
"September 9, 2014",Soneter
"September 9, 2014",Piano Media
"September 9, 2014",Poxel
"September 9, 2014",Aerie Pharmaceuticals
"September 9, 2014",Box Upon a Time
"September 9, 2014",Euclises Pharmaceuticals
"September 9, 2014",Shubham Housing Development Finance Company
"September 9, 2014",SGB
"September 9, 2014",Payoneer
"September 9, 2014",The Miriam Hospital
"September 9, 2014",Kngine
"September 9, 2014",908 Devices
"September 9, 2014",BiondVax
"September 9, 2014",Opticul Diagnostics
"September 9, 2014",Avogy
"September 9, 2014",Arthritis Research Centre of Canada
"September 9, 2014",Celsense
"September 9, 2014",Zang
"September 9, 2014",tabulate
"September 9, 2014",Step Ahead Innovations
"September 9, 2014",ExpenseBot
"September 9, 2014",Persimmon Technologies
"September 9, 2014",Quantenna Communications
"September 9, 2014",Molina Healthcare
"September 9, 2014",Zya
"September 9, 2014",ODIN Biotech Partners
"September 9, 2014",SNUPI Technologies
"September 9, 2014",Sontra
"September 9, 2014",Backtrace I/O
"September 9, 2014",Clearas Water Recovery
"September 9, 2014",Autism Home Support Services
"September 9, 2014",The Dodo
"September 9, 2014",Looop Online
"September 9, 2014",Parkmobile
"September 9, 2014",Neon Mobile
"September 9, 2014",Discotech
"September 9, 2014",Camp Highland Lake
"September 9, 2014",Global Animationz
"September 9, 2014",Retellity
"September 9, 2014",Spartacus Medical
"September 9, 2014",Metroview Capital
"September 9, 2014",Adviously Inc.
"September 9, 2014",ShopAdvisor
"September 9, 2014",ufindads
"September 9, 2014",Lenda
"September 9, 2014",Sontra
"September 9, 2014",Zenti
"September 9, 2014",Route 802
"September 9, 2014",Dagne Dover
"September 9, 2014",Brickwork
"September 9, 2014",i.am PULS
"September 8, 2014",TheTake
"September 8, 2014",Night Zookeeper
"September 8, 2014",Deehubs
"September 8, 2014","Mercury Touch, Ltd."
"September 8, 2014",Tate’s Bake Shop
"September 8, 2014",Devonshire REIT
"September 8, 2014",Al Jazeera Agricultural
"September 8, 2014",GlampingHub.com
"September 8, 2014",Amplidata
"September 8, 2014",Flex Pharma
"September 8, 2014",prettysecrets
"September 8, 2014",BLINQ Networks
"September 8, 2014",HomeUnion
"September 8, 2014",Kueski
"September 8, 2014",Conservis
"September 8, 2014",Teleport
"September 8, 2014",Edge Therapeutics
"September 8, 2014",Nextivity
"September 8, 2014",Tryton Medical
"September 8, 2014",Talk Local
"September 8, 2014",Be-Bound
"September 8, 2014",Sandlot Solutions
"September 8, 2014",Lob
"September 8, 2014",NanoViricides
"September 8, 2014",Wellframe
"September 8, 2014",Dely
"September 8, 2014",FundedByMe
"September 8, 2014",FundedByMe
"September 8, 2014",SIGNALHORN
"September 8, 2014",Adjust
"September 8, 2014",Good Eggs
"September 8, 2014",Sparo Labs
"September 8, 2014",Skyword
"September 8, 2014",GlassPoint Solar
"September 8, 2014",Delhivery
"September 8, 2014",Imbed Biosciences
"September 8, 2014",aWhere
"September 8, 2014",Host Committee
"September 8, 2014",Greencloud Technologies
"September 8, 2014",Fluoresentric
"September 8, 2014",Verdigris Technologies
"September 8, 2014",Digital Ally
"September 8, 2014",Merlin
"September 8, 2014",PathAR
"September 8, 2014",Perdoo
"September 8, 2014",Nanospectra Biosciences
"September 8, 2014",OkCopay
"September 8, 2014",Busportal
"September 8, 2014",Pushing Innovation
"September 8, 2014",StudentConnect
"September 8, 2014",Vigor Pharma
"September 8, 2014",RNDOMN
"September 8, 2014",Garages2Envy
"September 8, 2014",Professionals' Corner
"September 8, 2014",Battery Medics
"September 8, 2014",LoJack
"September 8, 2014",Cogeco Cable
"September 8, 2014",Yabbly
"September 8, 2014",Fluoresentric
"September 8, 2014",Urban Networks
"September 8, 2014",Authy
"September 8, 2014",WizenWorld
"September 8, 2014",Boston Harbor Distillery
"September 7, 2014",IndianRoots
"September 7, 2014",A
"September 7, 2014",Avalanche Biotech
"September 7, 2014",Chicago Internet Marketing
"September 7, 2014",Geswind
"September 7, 2014",Scarlet Lens Productions
"September 7, 2014",Gruppo MAASI
"September 6, 2014",Thomas Capital Corporation
"September 6, 2014",GlobalTranz
"September 6, 2014",TV Volume Wizard App
"September 6, 2014",TechZel
"September 6, 2014",Phoodeez
"September 6, 2014",Orion medical
"September 5, 2014",BoomTown
"September 5, 2014",Primo1D
"September 5, 2014",Smove
"September 5, 2014",ZIRX
"September 5, 2014",Canyon Midstream Partners
"September 5, 2014",Crashmob
"September 5, 2014",SAVORTEX
"September 5, 2014",Beddit
"September 5, 2014",Immunovaccine
"September 5, 2014",Malesbanget
"September 5, 2014",Flywheel
"September 5, 2014",Citrine Informatics
"September 5, 2014",Pathway Lending
"September 5, 2014",FlightBridge
"September 5, 2014",Parkit Enterprise
"September 5, 2014",Volt Athletics
"September 5, 2014",Oneview Healthcare
"September 5, 2014",Endurance Wind Power
"September 5, 2014",Accuradio
"September 5, 2014",myaNUMBER
"September 5, 2014",MICROrganic Technologies
"September 5, 2014",Focal Therapeutics
"September 5, 2014",Vigiglobe
"September 5, 2014",Integrated Ordering Systems
"September 5, 2014",Swopboard
"September 5, 2014",Proven
"September 5, 2014",SmartKickz
"September 5, 2014","OAREX Capital Markets, Inc."
"September 5, 2014",First Wave Technologies
"September 5, 2014",BrandShield
"September 5, 2014",US HealthCenter
"September 5, 2014","Partpic, Inc."
"September 5, 2014",truedash
"September 5, 2014",Qulsar
"September 5, 2014",Dealstruck
"September 4, 2014",Baloonr
"September 4, 2014",Permatrack Systems
"September 4, 2014",BitPoster
"September 4, 2014",Delta ID
"September 4, 2014",Hootsuite
"September 4, 2014",Materials and Systems Research
"September 4, 2014",Vericant
"September 4, 2014",Biocartis
"September 4, 2014",Fractyl Laboratories
"September 4, 2014",iSpecimen
"September 4, 2014",Breezie
"September 4, 2014",xAd
"September 4, 2014",MBDC Media
"September 4, 2014",Sobrr
"September 4, 2014",Frank & Oak
"September 4, 2014",Breather
"September 4, 2014",Frank & Oak
"September 4, 2014",Breather
"September 4, 2014",Propeller Health
"September 4, 2014",DataStax
"September 4, 2014",Bridj
"September 4, 2014",import.io
"September 4, 2014",Write.my
"September 4, 2014",Narrative
"September 4, 2014",KnCMiner
"September 4, 2014",PlusN (+n )
"September 4, 2014",Scarosso
"September 4, 2014",BitGo
"September 4, 2014",Favor
"September 4, 2014",MetricStream
"September 4, 2014",Trustlook
"September 4, 2014","Netsertive, Inc"
"September 4, 2014","Netsertive, Inc"
"September 4, 2014",TM3 Systems
"September 4, 2014",Flocasts
"September 4, 2014",Tricida
"September 4, 2014",LiveAction
"September 4, 2014",myNoticePeriod.com
"September 4, 2014",Epiphany Inc
"September 4, 2014",Vice Media
"September 4, 2014",Avison Young
"September 4, 2014",Groopify
"September 4, 2014",Sonendo
"September 4, 2014",DepoMed
"September 4, 2014",RxResults
"September 4, 2014",billage
"September 4, 2014",ipCreate
"September 4, 2014",Clandestine Development
"September 4, 2014",Capsilon Corporation
"September 4, 2014",College Raptor
"September 4, 2014",American CareSource Holdings
"September 4, 2014",ReliantHeart
"September 4, 2014",iFlipd
"September 4, 2014",Efreightsolutions Holdings
"September 4, 2014",Lonestar Heart
"September 4, 2014",eKonnekt
"September 4, 2014",CollegeScoutingReports.com
"September 4, 2014",Boracci
"September 4, 2014",Arrowhead Automated Systems
"September 4, 2014",Brownsburg PC 911
"September 4, 2014",Sjh direct marketing concepts
"September 4, 2014",Winmedical
"September 4, 2014",Droppie
"September 4, 2014",Senaptec
"September 4, 2014",Growlife
"September 4, 2014",Huimio
"September 4, 2014",Cord Project
"September 4, 2014",Skuid
"September 4, 2014",myWebRoom
"September 4, 2014",Aquaminerals Finland Oy
"September 4, 2014",Symphony Commerce
"September 4, 2014",Flikn
"September 3, 2014",Axial Healthcare
"September 3, 2014",CelluFuel
"September 3, 2014",Lehigh Technologies
"September 3, 2014",Cystinosis Research Foundation
"September 3, 2014",Oregon Health & Science University
"September 3, 2014",Tapdaq
"September 3, 2014",The Venue Report
"September 3, 2014",Dinner Lab
"September 3, 2014",TourNative
"September 3, 2014",Activate Healthcare
"September 3, 2014",MOMENTFACE SRO
"September 3, 2014",Poppermost Productions
"September 3, 2014","One, Inc."
"September 3, 2014",BPeSA
"September 3, 2014",Memorado
"September 3, 2014",Brain in Hand
"September 3, 2014",Sfletter.com
"September 3, 2014",LaunchLab
"September 3, 2014",Rice University
"September 3, 2014",Aligned TeleHealth
"September 3, 2014",Integrity Applications
"September 3, 2014",Lucid Colloids
"September 3, 2014",Savant Systems
"September 3, 2014",DWNLD
"September 3, 2014",Black Duck Software
"September 3, 2014",Avenida
"September 3, 2014",Strategic Funding Source
"September 3, 2014",Delivery Hero
"September 3, 2014",Nanoleaf
"September 3, 2014",ItsOn
"September 3, 2014",ImmunoPhotonics
"September 3, 2014",Built Oregon
"September 3, 2014",Chroma Inc.
"September 3, 2014",Studio Kate
"September 3, 2014",Mountain Machine Games
"September 3, 2014",A Fourth Act
"September 3, 2014",Instabank
"September 3, 2014",MePIN / Meontrust Inc
"September 3, 2014",Moqom
"September 3, 2014",ZenCard
"September 3, 2014",Ridango
"September 3, 2014",Storee
"September 3, 2014",Visante
"September 3, 2014",SHINE Medical Technologies
"September 3, 2014",Storee
"September 3, 2014",Visante
"September 3, 2014",SHINE Medical Technologies
"September 3, 2014",AcuFocus
"September 3, 2014",Feed.fm
"September 3, 2014",Cladwell
"September 3, 2014",Xpreso Software Limited
"September 3, 2014",Noble Iron
"September 3, 2014",Cambridge Mobile Telematics
"September 3, 2014",Six Trees Capital
"September 3, 2014",Outsell
"September 3, 2014",St. Renatus
"September 3, 2014",E-Diversify Yourself
"September 3, 2014",Universal Devices
"September 3, 2014",D'Shane Services
"September 3, 2014",121 Rentals
"September 3, 2014",Dream Kitchen
"September 3, 2014",SportsBeep
"September 3, 2014",NoteSick
"September 3, 2014",Pingpad
"September 3, 2014",Tissue Genesis
"September 3, 2014",Adinch Inc
"September 3, 2014",ipCreate
"September 3, 2014",VidPlus
"September 2, 2014",RV Wheelator
"September 2, 2014",ChupaMobile
"September 2, 2014",NextCapital
"September 2, 2014",Measurabl
"September 2, 2014",ActivityHero
"September 2, 2014",Hobo Labs
"September 2, 2014",Feidee
"September 2, 2014",3D Hubs
"September 2, 2014",Real Savvy
"September 2, 2014",CHEQROOM
"September 2, 2014",SyndicateRoom
"September 2, 2014",IEX Group
"September 2, 2014",IndoorAtlas
"September 2, 2014",GetSet
"September 2, 2014",TheJobPost
"September 2, 2014",ItzCash Card Ltd.
"September 2, 2014",FanDuel
"September 2, 2014",Carnegie Mellon University
"September 2, 2014",Animated Dynamics
"September 2, 2014",Studio Ousia
"September 2, 2014",GridAnts
"September 2, 2014",Red Dot Payment
"September 2, 2014",AirSig Inc.
"September 2, 2014",Aurora Brands
"September 2, 2014",Complete Innovations
"September 2, 2014",JETME
"September 2, 2014",JETME
"September 2, 2014",Victory Healthcare
"September 2, 2014",valuklik
"September 2, 2014",GC-Rise Pharmaceutical
"September 2, 2014",Karma Platform
"September 2, 2014",Vision Internet
"September 2, 2014",Rogers Geotechnical Services
"September 2, 2014",Core2 Group
"September 2, 2014",Emprego Ligado
"September 2, 2014",Affimed Therapeutics
"September 2, 2014",Clearside Biomedical
"September 2, 2014",Affimed Therapeutics
"September 2, 2014",Sgrouples
